ticker,company,sector,price,signal,buy_score,quality_score,composite_score,overheat_score,ev_to_sales,ev_to_fcf,net_debt_to_ebitda,current_ratio,revenue_growth,eps_growth,roic,gross_margin,fcf_margin,change_6m,change_1y
AMT,American Tower Corporation,Real Estate,176.5,WATCH,4,8,12,0,11.847420333674648,33.33253361718998,6.72570792285922,0.62798600448058,0.0511395054901651,0.1180124223602485,0.06668941546457172,0.7368272726418728,0.3554311373307907,-8.51604,-17.05827
FISV,"Fiserv, Inc.",Technology,57.71,WATCH,9,8,17,0,2.7951886324258006,13.699915052497689,3.1377545343273616,1.03197990791126,0.03602854908095424,0.17190388170055448,0.08043527648063474,0.5936394092388997,0.20402963242580094,-55.80825,-73.97989
FI,"Fiserv, Inc.",Technology,63.8,WATCH,9,8,17,0,2.7951886324258006,13.699915052497689,3.1377545343273616,1.03197990791126,0.03602854908095424,0.17190388170055448,0.08043527648063474,0.5936394092388997,0.20402963242580094,-62.20603,-68.34375
NVAX,"Novavax, Inc.",Healthcare,9.72,BUY,17,8,25,0,1.416950726270807,-6.3531723071397215,0.01660887987049258,2.126918143276443,0.646938703709676,3.2113821138211383,0.6428133198398999,0.9332074742830084,-0.22303042602487452,12.5,26.39792
OKTA,"Okta, Inc.",Technology,81.1,BUY,15,8,23,0,4.551612671120246,14.762397096666666,-1.329268292682927,1.3598277212216132,0.11839080459770115,6.882352941176471,0.018784972022382093,0.7735525865022268,0.3083247687564234,-9.75854,-30.31449
KO,The Coca-Cola Company,Consumer Defensive,75.11,WATCH,6,8,14,0,7.472707686531361,67.64521888217523,1.8833279863116243,1.4587660354306657,0.018699135164998618,0.23481781376518202,0.13003261764557686,0.6162574831563797,0.11046911829123297,13.03236,8.93401
IBM,International Business Machines Corporation,Technology,248.44,BUY,10,8,18,0,4.243106048123195,23.327756997720613,3.095384081443776,0.9276217083139324,0.07620352811817761,0.7396630934150075,0.09693970742075286,0.5881098689568371,0.1818908714000148,-7.13565,-0.00402495
FSLR,"First Solar, Inc.",Energy,189.92,BUY,14,8,22,0,3.463165324743801,15.224987572100593,-1.0699460603641158,2.6746047871835437,0.24085054545705253,0.18061309030654513,0.13680961169708386,0.4062437732020073,0.22746588845103324,-13.3458,47.43052
ADI,"Analog Devices, Inc.",Technology,312.19,WATCH,10,7,17,0,13.455095824916924,34.69037023601426,1.0455052329008767,1.755527091598599,0.1689321605654812,0.39090909090909093,0.06403474576352565,0.6284153437722318,0.38786256051393597,25.57419,47.02364
ADS,"Bread Financial Holdings, Inc.",Financial Services,56.8,BUY,11,7,18,0,0.8931023781655671,2.013765870921305,1.1368876080691643,0.26879596840098063,0.023759899958315966,0.9838709677419355,0.06542173204662238,0.6333262396254522,0.4434986167269632,0.0,-18.8919
HEI,HEICO Corporation,Industrials,279.64,WATCH,10,7,17,0,8.884761683850577,48.9623830255643,1.7866353242799853,3.0589859363434493,0.16263059376011782,0.3396226415094339,0.10599470107552679,0.40240544532702094,0.18146097340098122,-11.70193,4.39003
HCA,"HCA Healthcare, Inc.",Healthcare,494.58,WATCH,10,7,17,0,2.113188784748677,20.76925014651586,3.1505479715439337,0.8292966360856269,0.07077602934719487,0.28513695554557705,0.18528454033395733,0.415,0.10174603174603175,18.7125,48.14881
LULU,Lululemon Athletica Inc.,Consumer Cyclical,164.38,WATCH,6,7,13,0,1.7360654780862141,20.91283866547319,-0.0032214248839169232,2.258327205453848,0.04858971266492295,-0.09543285616905252,0.226120037306126,0.566005440167168,0.08301433898366149,-8.28033,-50.92548
SYK,Stryker Corporation,Healthcare,332.59,WATCH,8,7,15,0,5.499539194855869,32.2499244496848,1.9426934097421202,1.8931229150628688,0.11157335693737552,0.08015267175572517,0.101194154183655,0.6354116897595159,0.17052874661570314,-10.40623,-11.13635
TEAM,Atlassian Corporation,Technology,74.41,BUY,12,7,19,0,3.439053103094344,15.621162084851969,20.34895336635889,0.8905159327696256,0.19655403348274664,0.1551724137931034,-0.06011730679119068,0.8351168625718932,0.22015347414064898,-54.58097,-68.28489
SAN,"Banco Santander, S.A.",Financial Services,11.15,WATCH,8,7,15,0,7.274458318294059,6.5612192056593335,16.457456786814955,1.7741946740698233,-0.07709242623682731,0.14285714285714285,0.007545664266410173,0.6700874951827693,1.1087052711208805,8.35763,59.51359
PLD,"Prologis, Inc.",Real Estate,130.31,WATCH,1,7,8,0,17.635952164286138,30.952241616840713,4.707761701434897,0.22736410100831342,0.07175627712119938,-0.11414392059553359,0.03604527949053366,0.5959781923514871,0.5697794810018104,15.46163,18.18429
JPM,JPMorgan Chase & Co.,Financial Services,289.91,WATCH,7,7,14,0,3.347949245490185,9.304734510156939,1.9239952834823622,14.853263554402865,0.03307372160612137,0.01515917129863571,0.012892494745643968,0.5999828775063942,0.3598113671954426,-7.50112,16.87092
LSCC,Lattice Semiconductor Corporation,Technology,92.31,WATCH,0,7,7,2,24.024485806345577,89.5619932175375,-0.9735327560570279,3.09224715950133,0.02721039024265755,-0.9488636363636364,0.0036872753755272276,0.6651142257607088,0.2682442065351583,27.94179,45.59937
INFY,Infosys Limited,Technology,13.3,WATCH,7,7,14,0,2.7642529461885075,14.438365794695237,-0.2650146862140193,1.811881188118812,0.03851955608231872,-0.012987012987012998,0.27095380495108834,0.29833601037435176,0.19145192645029915,-21.90252,-28.45616
BIIB,Biogen Inc.,Healthcare,183.64,WATCH,7,7,14,0,3.1486592137076226,14.443463824753355,1.2705605366703219,2.67931569833403,0.013921185626143305,-0.20982142857142855,0.06620701175528301,0.7047071534870446,0.21799889914989912,33.39144,29.68927
ABT,Abbott Laboratories,Healthcare,104.85,WATCH,4,7,11,0,4.257829200482765,25.52279280581474,0.562768701633706,1.5758971871968963,0.0566865315852205,-0.5123859191655802,0.08434953952144503,0.5551118931600794,0.1668245804006497,-21.68945,-17.57723
ABB,ABB Ltd,Industrials,37.13,WATCH,4,7,11,0,4.414046105928312,34.91396599488631,0.625175611126721,1.5576396078192558,0.017308688892727585,-0.42731277533039647,0.15961530065962945,0.40637494083050374,0.12642637351983493,21.85756,38.80374
SHW,The Sherwin-Williams Company,Basic Materials,313.95,WATCH,4,7,11,0,3.907469627942293,34.70831245290128,3.262044626593807,0.8680837535944973,0.02059874017793363,-0.02808988764044934,0.15205655639052199,0.4893549331263283,0.112580225075612,-8.45871,-8.39193
PG,The Procter & Gamble Company,Consumer Defensive,143.98,WATCH,6,7,13,0,4.24889919404403,24.397689681101834,1.0930262099335224,0.7244884056786288,0.0029153131284284676,0.07928802588996768,0.1586722883632998,0.5068438522619313,0.17415170245956435,-5.53733,-13.0818
MDB,"MongoDB, Inc.",Technology,273.25,BUY,12,7,19,0,8.487019122516994,41.12079088669031,57.45821940282183,4.6525371324100515,0.22794268264784995,0.4913294797687861,-0.04420303161642426,0.7174856532417241,0.20639240976427847,-13.3365,38.36844
HUBS,"HubSpot, Inc.",Technology,262.06,BUY,14,7,21,0,4.287605284574659,19.81998858683455,-2.1065592891452565,1.5152265359928747,0.19170038320971342,8.777777777777779,0.0021183475011562216,0.837588091149746,0.21632733368084306,-49.14912,-58.19748
NXPI,NXP Semiconductors N.V.,Technology,193.39,WATCH,6,7,13,0,4.712956989136275,21.860957936265617,2.2832738398776136,2.045864467920639,-0.027350562866656096,-0.18699186991869918,0.10661270391745617,0.5457657510429347,0.2155878531433359,-15.05315,-8.39807
UBS,UBS Group AG,Financial Services,37.54,BUY,11,7,18,0,4.534670795754923,13.454342567980065,13.560579392588762,0.2621959727960492,-0.20430366167221767,0.22641509433962256,0.00977154021077189,0.6946557460489319,0.3370414253125208,-9.60751,13.89563
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,88.7,WATCH,3,6,9,0,4.677188874339838,52.20366785506704,2.0814696730060342,0.7685066730508747,0.0642495944723634,0.09157509157509157,0.33050242001295566,0.5159231316716373,0.08959502399956092,-14.27467,-2.36654
IHG,InterContinental Hotels Group PLC,Consumer Cyclical,132.06,WATCH,8,6,14,0,5.222314481248655,29.845729553064444,2.3914958709487255,0.9733333333333334,0.05403209425147268,0.25897435897435905,0.2666819260664172,0.3171315585092775,0.1749769417418194,11.60314,19.10173
GPN,Global Payments Inc.,Industrials,71.06,WATCH,7,6,13,0,3.6612546199817313,14.856838382243089,4.106096883326135,1.6900810852419603,-0.2374867577277181,-0.05501618122977344,0.031166618812435248,0.6937105830395248,0.24643564975154253,-18.42498,-28.22947
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,300.68,WATCH,2,6,8,0,7.02613211313232,42.61340277581864,5.121602787456446,10.8130081300813,0.07741184893502774,-0.003225806451612978,0.11289365022076361,0.4114959714261982,0.1648808040534928,14.25314,29.29137
DHR,Danaher Corporation,Healthcare,190.0,WATCH,3,6,9,0,6.030584907196353,28.16718821292776,1.9874730021598273,1.873953283384751,0.029026178010471203,-0.04878048780487801,0.057211890110220154,0.6093292087267991,0.21409964181048516,2.19999,-10.71429
ACLS,"Axcelis Technologies, Inc.",Technology,85.77,WATCH,6,6,12,0,3.0172657142380412,23.65788957106812,-0.6448349174587293,4.7718405342507335,-0.17567850353435868,-0.3824959481361426,0.08905398525788369,0.44913878586207223,0.12753739952899001,-11.72293,49.03562
NET,"Cloudflare, Inc.",Technology,220.65,AVOID,6,6,12,6,37.09575892288383,247.96964813039017,11.611704300871462,1.9760529711392547,0.29845666035387564,-0.2608695652173912,-0.04029576802119704,0.746822901218993,0.14959798186017398,1.41564,78.04406
SWKS,"Skyworks Solutions, Inc.",Technology,54.49,WATCH,7,6,13,0,1.9330894760471657,7.174181193811224,-0.381496105004802,2.3961389961389963,-0.02180469123982767,-0.1693548387096775,0.0539584876104893,0.41129310770141597,0.26945088558883024,-32.44483,-21.05187
SNOW,Snowflake Inc.,Technology,174.2,WATCH,7,6,13,0,12.70812921412843,53.13170325462326,0.06934478976059243,1.2987366145666894,0.2916256250006894,-0.023316062176165882,-0.3014797909924414,0.6716860100436683,0.2391816643488204,-21.73249,6.75982
LIN,Linde plc,Basic Materials,478.05,WATCH,2,6,8,0,7.1634960358971345,47.8401604000786,1.6991788038425784,0.8767601000131596,0.029722769277382214,0.07002188183807433,0.08966120362096423,0.4332960630847996,0.14973812746425,0.82677747,4.12991
AZO,"AutoZone, Inc.",Consumer Cyclical,3353.24,WATCH,3,6,9,0,3.451417937915,43.26739897255129,2.893400657910749,0.8898366467940951,0.02425324500434499,-0.03263554804316722,0.2601221836461208,0.5187554504017458,0.07976948048355227,-19.71922,-8.32682
APH,Amphenol Corporation,Technology,130.67,WATCH,13,6,19,2,7.144189571763219,37.685963066855486,0.6343728685657897,2.979243840771447,0.5171224552806006,0.746268656716418,0.15115326273275673,0.3688162219037268,0.18957163331846702,6.12361,88.557
DUK,Duke Energy Corporation,Utilities,127.34,WATCH,8,6,14,0,5.859986654183661,23.103009876477035,5.783280153158902,0.5517650971634912,0.06192970319860329,0.10507880910683007,0.041392080780755236,0.5404152762328513,0.2536460264491411,2.99256,7.77825
ORCL,Oracle Corporation,Technology,154.23,WATCH,8,5,13,0,8.853138590601931,-22.933480007681112,4.221031800191074,1.3470309546603825,0.08379751137629576,0.1706036745406824,0.08023896351176857,0.6644037642211714,-0.3860355509777299,-50.0,-0.41324982
DVN,Devon Energy Corporation,Energy,48.49,WATCH,11,5,16,0,2.2531978854304633,12.270694058032786,0.9986411197173529,0.9804209495839452,0.10014774844221751,-0.07877461706783376,0.08917754443608415,0.22697170379289586,0.18362432269717036,37.71656,31.19589
MCHP,Microchip Technology Incorporated,Technology,64.34,WATCH,2,5,7,0,9.141552900009149,48.750488962068545,5.810484780157835,2.1623713773246482,-0.42345174473436026,-1.0014204545454546,0.0134312428597198,0.515712194675693,0.187517153050956,-2.29309,19.39135
MAR,"Marriott International, Inc.",Consumer Cyclical,326.52,WATCH,6,5,11,0,3.9428665011838384,35.62729544513457,3.6209136176661616,0.426768278161467,0.04326693227091633,0.13875598086124405,0.1559365747512997,0.21335828305201252,0.11066982356984649,24.5594,34.41462
BAH,Booz Allen Hamilton Holding Corporation,Industrials,79.9,BUY,15,5,20,0,0.8104016382514742,9.904867721120976,-0.5314518877135739,1.8068115091015855,0.1236275424183466,0.5791757049891539,0.1808794437003839,0.5265098946612945,0.08181852207106079,-19.52055,-24.02776
TWLO,Twilio Inc.,Communication Services,127.09,BUY,14,5,19,0,3.8920496416180868,19.09206281679942,1.685272602923029,4.032351455680219,0.13664851517574106,1.3333333333333333,0.011222603141693344,0.4900256945623044,0.20385694720181877,23.10151,19.59161
VZ,Verizon Communications Inc.,Communication Services,50.58,WATCH,6,5,11,0,2.857467233032542,19.95735643384211,3.804799329351357,0.9126503126503126,0.025247054633943673,-0.021686746987951984,0.062248616309032445,0.5570261449732616,0.14317864405062558,17.13756,16.1157
UBER,"Uber Technologies, Inc.",Technology,75.12,WATCH,10,5,15,0,3.110918207855124,16.574888089521664,0.8206669529125519,1.1357954545454545,0.18279594342625857,0.02335456475583871,0.11208233469617933,0.39754311090604993,0.1876886402522252,-23.17447,-1.81676
PEP,"PepsiCo, Inc.",Consumer Defensive,150.88,WATCH,4,5,9,0,2.6302505048070266,32.201026937434825,2.621244290034099,0.8530399218654621,0.022546650118666578,-0.1361031518624642,0.13287396715543048,0.541485227575193,0.08168219323928666,6.12647,3.02492
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,278.96,WATCH,7,5,12,0,5.45781997122944,79.1957938381877,3.1567520625271386,0.18340937370385732,0.08795875037913255,0.43000000000000005,0.1489885940270003,0.46835795929746304,0.06891552829662671,-14.69896,23.7622
NEE,"NextEra Energy, Inc.",Utilities,90.23,WATCH,5,5,10,0,10.219937749308487,87.45032999065711,5.741231054747912,0.5953455756672656,0.11000686785440149,-0.020710059171597586,0.04225201181831635,0.6280026204687728,0.11686562818459748,22.21319,28.77123
LNG,"Cheniere Energy, Inc.",Energy,287.2,BUY,16,5,21,0,4.501896899310834,18.527723339103233,2.4508025754965086,0.9427987742594485,0.24442190669371197,0.6987359550561798,0.10607941486826537,0.36196412283368806,0.2429816560251343,21.38118,22.95047
PGR,The Progressive Corporation,Financial Services,205.1,BUY,15,5,20,0,1.371060282725022,6.986588406976744,0.0,0.0,0.16317375204066734,0.3349480968858132,0.10354363153557367,0.26498339931771764,0.19624174244412246,-14.54167,-25.14599
AMBA,"Ambarella, Inc.",Technology,54.575,BUY,14,5,19,0,5.5589586769456005,31.49775608376599,2.56906429026098,2.3056411005709663,0.3715338844715918,0.37323943661971826,-0.13253453201709378,0.5919242798859489,0.17648745079369954,-35.55149,-1.86118
AMD,"Advanced Micro Devices, Inc.",Technology,202.68,WATCH,12,5,17,2,9.509064892173562,48.90638438010394,-0.14646533973919013,2.850026441036489,0.34337793290672874,1.6435643564356435,0.05406394030287512,0.4951644100580271,0.19443401945783653,25.9821,78.02372
ACN,Accenture plc,Technology,200.02,WATCH,7,5,12,0,1.6925111595396842,9.766177891997565,-0.08682141466566216,1.336391181365663,0.07360205326441206,0.06222990492653404,0.16954620157925526,0.3198530856650453,0.17330333097111952,-16.33763,-34.88508
CTSH,Cognizant Technology Solutions Corporation,Technology,61.94,WATCH,7,5,12,0,1.4008490346314193,11.394651800770713,-0.08017707820954255,2.336977316206614,0.06951763275233076,0.008849557522123902,0.12583226950600226,0.3305381845745689,0.12293916998294484,-9.39146,-20.52861
CMCSA,Comcast Corporation,Communication Services,29.01,WATCH,11,5,16,0,1.6706522560000647,9.440497836332906,2.176514971867118,0.8819651592888677,-0.00019396917506526255,0.29736211031175064,0.06418975665356785,0.6006612398651653,0.17696654190951203,-8.22525,-20.7377
ETN,Eaton Corporation plc,Industrials,359.74,WATCH,8,5,13,0,5.468163290585835,33.56219722719141,1.6981162453711158,1.3185699039487726,0.10330412412573357,0.09958071278826008,0.13115614698655842,0.3758743806470417,0.16292626056543283,-3.35026,18.7888
FIS,"Fidelity National Information Services, Inc.",Technology,49.77,WATCH,7,4,11,0,2.6789749359339146,10.390684203275187,0.9507101086048454,0.5892857142857143,0.0543102597017873,-0.4788732394366197,0.03883751802544675,0.3811840293712712,0.25782469022487375,-22.39202,-33.00579
EPAM,"EPAM Systems, Inc.",Technology,135.72,WATCH,11,4,15,0,1.1627433652870705,10.356208362779933,-1.7496329541158484,2.593693382002207,0.15421430898023242,-0.14754098360655737,0.10011785175837154,0.28260805826438284,0.11227500689016201,-13.23915,-23.88537
BNTX,BioNTech SE,Healthcare,88.41,WATCH,7,4,11,0,4.125549857722299,-50.53837514445956,11.6639201103598,7.5370396310587795,0.0020111144633055866,-0.6281588447653429,-0.06597836164827521,0.7767788250129902,-0.0816320240991083,-11.36842,-12.15223
CAT,Caterpillar Inc.,Industrials,701.7,AVOID,4,4,8,4,5.351925122076078,35.208416106287714,2.2445820433436534,1.4356638765796816,0.04289527689055533,-0.14749661705006778,0.11420289893952364,0.3234106141531906,0.15200698338487034,49.36461,105.37361
BLK,"BlackRock, Inc.",Financial Services,974.58,WATCH,6,4,10,0,6.405503392591675,43.19567534252297,0.39511703438234963,70.15189873417721,0.18665163914343116,-0.15571260306242635,0.06619130648181608,0.5045837462834489,0.14829038652130824,-13.59953,1.14997
HON,Honeywell International Inc.,Industrials,223.01,WATCH,4,4,8,0,4.023525981160139,30.096242922306697,2.166262519768055,1.3164929962418859,-0.02737946799667498,-0.08333333333333338,0.10433164610896334,0.36926127912741696,0.13368864650470996,6.90796,5.26788
GE,GE Aerospace,Industrials,291.54,WATCH,10,4,14,0,6.877204991153527,43.450226578193835,0.6716405537594297,1.0414571575166751,0.1848224897938091,0.3509933774834437,0.08566774158815611,0.36884995860025277,0.1582777705146642,-2.91708,38.67669
EMR,Emerson Electric Co.,Industrials,129.83,WATCH,6,4,10,0,4.683842103931812,33.07792957669903,2.4402566158781074,0.8405893536121672,0.02995655156643037,0.17858801672085456,0.06731618190181579,0.5165795985702502,0.14160021996150673,-1.58429,12.53359
ALGM,"Allegro MicroSystems, Inc.",Technology,31.74,WATCH,2,4,6,0,7.193395060096483,49.857055011266375,2.702914893256236,3.6516490134259096,-0.30910158219193096,-1.4936708860759496,-3.9674708886307544e-05,0.44963577708628816,0.14428038436026688,2.15642,16.73409
AMZN,"Amazon.com, Inc.",Consumer Cyclical,210.14,WATCH,11,4,15,2,3.2388555434355664,301.7561106721248,0.40024555312959276,1.0508153482718285,0.12377754683294695,0.2879858657243816,0.10699097087482645,0.5028566486824266,0.0107333552789417,-4.57291,3.38483
QRVO,"Qorvo, Inc.",Technology,78.76,WATCH,11,4,15,0,2.014100350454607,12.654794973807212,0.3143333328790813,3.674858183895492,-0.013406265966946333,1.8194444444444446,0.06464984463701023,0.4437890170210877,0.159157090622438,-15.55699,8.02359
ON,ON Semiconductor Corporation,Technology,59.89,WATCH,6,4,10,0,4.239674126163393,15.03433031052227,1.486264354875028,4.522093655354508,-0.15346709402312808,-0.9211956521739131,0.011450816526721072,0.3281182238049171,0.2819995329752811,17.56969,31.10771
COP,ConocoPhillips,Energy,127.19,WATCH,7,4,11,0,2.9334476103001226,10.279396455195851,0.677283990088722,1.297360507851654,0.0925803852633121,-0.1892583120204604,0.06750272944893973,0.2482135565536954,0.28537158023683135,33.0022,24.46423
NKE,"NIKE, Inc.",Consumer Cyclical,52.71,WATCH,4,4,8,0,1.7673349219143037,33.21375726181818,1.1574422353573348,2.0631443298969074,-0.09838012538452552,-0.4228723404255319,0.09004063750909626,0.41132586588695635,0.05321093027755682,-25.98989,-21.78365
HPQ,HP Inc.,Technology,18.53,WATCH,7,4,11,0,0.4189164634441303,8.184591321403753,1.6081081081081081,0.7588255377261864,0.032412853115256074,-0.05653710247349828,0.23285089524012498,0.2014796635188248,0.05118355297088691,-32.61818,-36.10345
SLB,SLB N.V.,Energy,49.25,WATCH,6,4,10,2,2.3032009437396734,17.15224244004171,1.2033020847908213,1.3255213640377692,-0.01598280470666042,-0.2420382165605096,0.10509876634893335,0.1821389565655717,0.13427987342126635,42.29991,18.10552
PSTG,"Everpure, Inc",Technology,64.46,WATCH,11,4,15,0,5.636095921938232,80.60934746447691,-1.7082681429774942,1.60393091063304,0.15614059120676835,0.48484848484848475,0.034302740210034724,0.7038120388998382,0.06991863970145594,-24.03064,21.89864
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,516.11,WATCH,4,4,8,0,2.0091750716947394,25.26428764706181,0.9541509592706883,1.4135173458038377,0.09713169330434519,0.011006289308176005,0.22747250899668767,0.39097025535753765,0.07952629022288712,-3.64071,40.95204
MRVL,"Marvell Technology, Inc.",Technology,90.16,WATCH,12,4,16,0,9.842907280404168,57.853025390905174,0.4042102475837416,2.0060860114888994,0.42087285211450765,4.03921568627451,0.059686448761412804,0.5010494714812194,0.17013643130842263,12.57335,23.91424
AXON,"Axon Enterprise, Inc.",Industrials,507.28,WATCH,7,3,10,2,14.927905079840665,552.6384780969886,2.697416872051537,2.5256331509706174,0.33469450081295504,-0.678714859437751,0.00018571580321805517,0.5965503576855993,0.027012062444954844,-27.32586,-11.39524
BAC,Bank of America Corporation,Financial Services,47.52,WATCH,6,3,9,0,2.5112549749591526,38.1410910796797,3.3498838051925337,0.4168936222581219,-0.004505440826465178,0.1938461538461538,0.03394124001392849,0.5607542008801099,0.06584119394258928,-8.08511,10.33202
HD,"The Home Depot, Inc.",Consumer Cyclical,330.9,WATCH,4,3,7,0,2.3886846267495736,31.10673338502293,2.633548812121711,1.06066493955095,0.03240467921310982,-0.0461229946524065,0.19033947550648572,0.33315521334928316,0.07678995403289958,-19.24738,-9.03593
FCX,Freeport-McMoRan Inc.,Basic Materials,54.96,WATCH,8,3,11,2,3.385125364204965,15.532355080213904,0.9304556354916067,2.291078252201362,0.011235513651541938,0.1679389312977099,0.07772789815487907,0.2698030379550134,0.2179402509615011,45.89859,32.08363
COST,Costco Wholesale Corporation,Consumer Defensive,965.73,WATCH,3,3,6,0,1.4647372598466457,46.08231802285965,-0.6500355366027007,1.058140961165763,0.08167323631476146,0.09879518072289138,0.19112323136433415,0.12926134875028383,0.031785233961539136,2.16446,4.28599
DELL,Dell Technologies Inc.,Technology,164.64,WATCH,14,3,17,0,1.1547437192922194,15.330600140434985,2.50407421336342,0.9104300684379396,0.1880460828528676,0.3179723502304148,0.1447632254394083,0.19999471542567246,0.07532279941517378,24.64229,64.95341
CB,Chubb Limited,Financial Services,326.37,WATCH,9,3,12,0,2.46129515097245,10.87908116371976,1.3952023775827909,0.0,0.0611219946571683,0.12946817785527456,0.042007102688422934,0.3341646302681351,0.22624108726944062,17.28959,11.98531
MSTR,Strategy Inc,Technology,138.2,WATCH,4,3,7,2,92.92795062799381,-569.8474473498234,-1.1000665268444185,5.617046958106604,0.029728819995857213,-1.2920792079207923,-0.061934055839171796,0.6869083091313695,-0.1630751371444616,-57.25465,-58.83474
TDOC,"Teladoc Health, Inc.",Healthcare,5.48,WATCH,11,3,14,0,0.4888155421966287,5.43440867524729,26.8757260373444,2.686451482193419,-0.015409947329790853,0.8057921635434413,-0.08261524430666843,0.695019757096606,0.0899482485413899,-34.7619,-37.86848
TSCO,Tractor Supply Company,Consumer Cyclical,45.67,WATCH,3,3,6,0,1.9187796294857669,40.226476637028554,2.9309472825532783,1.3416964721820928,0.04305617510068882,0.009756097560975618,0.13109420504306218,0.3324195895837979,0.047699420627844054,-20.36617,-14.68336
MS,Morgan Stanley,Financial Services,164.475,BUY,15,3,18,0,5.43583231766435,-34.939253584996365,13.672967082519165,1.1699852744597656,0.1147704687575743,0.2860696517412937,0.016944564153961148,0.5706669681605107,-0.15557952045084927,4.17722,32.35294
LMT,Lockheed Martin Corporation,Industrials,616.25,WATCH,6,3,9,0,2.13408326300012,23.187302760712218,2.0143233642718004,1.0868652239125778,0.05650099235674169,-0.037070120589548984,0.17385259024284885,0.10150951943189843,0.09203671876040875,26.73522,41.67318
NWG,NatWest Group plc,Financial Services,14.35,WATCH,7,3,10,0,1.0988146665903278,0.0,-1.5791194674763518,0.20466781870042264,0.03196219149308594,0.28301886792452835,0.025144865895685736,0.6291461506164358,,3.23741,18.49711
NOVN,"Novan, Inc.",Healthcare,0.0941,BUY,17,3,20,0,-0.24354064128086747,0.163549635908522,0.29708091256908037,0.91314280787965,7.366052445074415,0.47337278106508873,-0.5010829716409705,0.687449701385065,-1.4890931424456777,-93.08088,-96.4084
JBL,Jabil Inc.,Technology,266.26,WATCH,6,3,9,2,0.9490213935163927,21.046627197556006,1.3022900763358778,1.0133684423739113,0.03181802444344424,-0.4708994708994709,0.1630565459629164,0.09036642483239966,0.04509137661860594,18.1907,77.54218
ALV,"Autoliv, Inc.",Consumer Cyclical,104.36,WATCH,9,3,12,0,0.9027964699029126,13.655585765034965,1.224,1.0453734386948763,0.04090471607314726,0.19254658385093154,0.1583326833633688,0.1916782246879334,0.06611188164586222,-16.41839,13.11511
LDOS,"Leidos Holdings, Inc.",Technology,162.54,WATCH,8,3,11,0,1.4851856975078606,15.696356411692308,1.9638403990024937,1.7028652281570569,0.030728604009122553,0.19871794871794887,0.1499777650865738,0.1766111563992081,0.09461977407709327,-13.26574,19.69954
WMT,Walmart Inc.,Consumer Defensive,120.72,WATCH,5,2,7,0,1.4285604131467842,68.27021576901427,1.212971530632007,0.7897533242144247,0.04725214211766779,0.1322314049586778,0.11873647453784536,0.24926699786724774,0.02092509005655089,17.51192,37.98148
